n,regime,epsilon,minimax,legacy_converse,continuous_converse,absolute_improvement,legacy_selected_branch,legacy_selected_order,continuous_selected_branch,continuous_selected_order,legacy_reverse,continuous_reverse,reverse_absolute_improvement,legacy_reverse_order,continuous_reverse_order,continuous_reverse_a,continuous_reverse_objective,continuous_reverse_endpoint,continuous_reverse_adjacent_mesh_best,legacy_forward,continuous_forward,forward_absolute_improvement,legacy_forward_order,continuous_forward_order,continuous_forward_a,continuous_forward_log_bound,continuous_forward_endpoint,continuous_forward_adjacent_mesh_best,minimax_minus_continuous_converse
161,constant,0.01,0.4835503283949246,0.19697160927740165,0.19702577563646573,5.4166359064078407e-05,reverse,1.282051282051282,reverse,1.2765665031554225,0.19697160927740165,0.19702577563646573,5.4166359064078407e-05,1.282051282051282,1.2765665031554225,0.21664872333075041,0.21943266472424572,finite,0.19697160927740176,0.04643619817910751,0.0464700334764827,3.3835297375189866e-05,1.0577263889117783,1.0617230428559072,0.058134786911923586,-3.0689476154963833,finite,0.04643619817910751,0.2865245527584589
161,linear,0.006211180124223602,0.5520173113878636,0.2821837352029176,0.282249613863964,6.58786610464035e-05,reverse,1.3333333333333333,reverse,1.3398550906935247,0.2821837352029176,0.282249613863964,6.58786610464035e-05,1.3333333333333333,1.3398550906935247,0.25365063211247096,0.3316334219998671,finite,0.2821837352029176,0.04998826236812173,0.04999349663168253,5.23426356079798e-06,1.047205032865026,1.048574307145642,0.04632414394919482,-2.9958623493798338,finite,0.04998826236812173,0.26976769752389956
162,constant,0.01,0.4806573667300642,0.19307545750560984,0.19316232525421473,8.686774860489077e-05,reverse,1.2658227848101264,reverse,1.272687162076989,0.19307545750560984,0.19316232525421473,8.686774860489077e-05,1.2658227848101264,1.272687162076989,0.2142609513181318,0.21463277748044793,finite,0.19307545750561,0.04561135903384273,0.0456416754915583,3.031645771556929e-05,1.0577263889117783,1.061531762623922,0.05796506971381265,-3.086934043628829,finite,0.04561135903384273,0.2874950414758495
162,linear,0.006172839506172839,0.5500230095491788,0.27910264691447806,0.27911915454214375,1.6507627665696134e-05,reverse,1.3333333333333333,reverse,1.3365809091175587,0.27910264691447806,0.27911915454214375,1.6507627665696134e-05,1.3333333333333333,1.3365809091175587,0.251822322780128,0.3272814182424592,finite,0.27910264691447795,0.04915084781824814,0.04915400082102015,3.1530027720105824e-06,1.047205032865026,1.0482734754113119,0.04605045967834949,-3.0127970354775653,finite,0.04915084781824814,0.27090385500703507
163,constant,0.01,0.47777749497595234,0.1893182210012161,0.18933522617180376,1.7005170587669483e-05,reverse,1.2658227848101264,reverse,1.2688435680736445,0.1893182210012161,0.18933522617180376,1.7005170587669483e-05,1.2658227848101264,1.2688435680736445,0.21188078250008563,0.20990065948279138,finite,0.1893182210012162,0.044801171381211716,0.044828223338675074,2.7051957463358756e-05,1.0577263889117783,1.0613423102945825,0.05779691405834604,-3.104917352680311,finite,0.044801171381211716,0.2884422688041486
163,linear,0.006134969325153374,0.5480153597439429,0.2760014367476459,0.2760014367482656,6.197264923457624e-13,reverse,1.3333333333333333,reverse,1.3333339235219681,0.2760014367476459,0.2760014367482656,6.197264923457624e-13,1.3333333333333333,1.3333339235219681,0.25000033198096,0.3229658710573201,finite,0.2760014367476458,0.04832695276003789,0.048328578341609925,1.6255815720317424e-06,1.047205032865026,1.047976357431212,0.04577999979771586,-3.0297322092083223,finite,0.04832695276003789,0.2720139229956773
164,constant,0.01,0.47490487187474756,0.18554348989180458,0.18554465860631825,1.1687145136662913e-06,reverse,1.2658227848101264,reverse,1.2650351387115752,0.18554348989180458,0.18554465860631825,1.1687145136662913e-06,1.2658227848101264,1.2650351387115752,0.20950812400476937,0.205235681916915,finite,0.18554348989180472,0.044005374968973006,0.04402940506644141,2.4030097468402678e-05,1.0577263889117783,1.061154511884408,0.05763016714296308,-3.122897571310273,finite,0.044005374968973006,0.2893602132684293
164,linear,0.006097560975609756,0.5459941590425796,0.2728800436586234,0.27289660793062476,1.6564272001362568e-05,reverse,1.3333333333333333,reverse,1.3301138662937573,0.2728800436586234,0.27289660793062476,1.6564272001362568e-05,1.3333333333333333,1.3301138662937573,0.24818466648542648,0.3186865941336312,finite,0.27288004365862345,0.047516376967698316,0.04751699408924955,6.17121551235722e-07,1.047205032865026,1.0476828387443469,0.04551266564745404,-3.046667861626084,finite,0.047516376967698316,0.2730975511119549
165,constant,0.01,0.47204523155205863,0.18175118271824875,0.18179079695412684,3.961423587808821e-05,reverse,1.2658227848101264,reverse,1.2612612391722353,0.18175118271824875,0.18179079695412684,3.961423587808821e-05,1.2658227848101264,1.2612612391722353,0.20714284325719934,0.20063722563287162,finite,0.18175118271824894,0.043223714167706234,0.043244953791902824,2.1239624196589535e-05,1.0577263889117783,1.0609685245004064,0.057464970065078495,-3.1408747277430713,finite,0.043223714167706234,0.29025443459793177
165,linear,0.006060606060606061,0.543959834716404,0.26973840530783444,0.2698048138488353,6.640854100087301e-05,reverse,1.3333333333333333,reverse,1.3269202805964169,0.26973840530783444,0.2698048138488353,6.640854100087301e-05,1.3333333333333333,1.3269202805964169,0.24637522342297347,0.31444340228963785,finite,0.26973840530783444,0.04671892247356913,0.04671901685607292,9.43825037916235e-08,1.047205032865026,1.047392909002904,0.0452484531788753,-3.063603984003936,finite,0.04671892247356913,0.27415502086756866
166,constant,0.01,0.46919251863996514,0.17796358895418907,0.1780738098303476,0.00011022087615852882,reverse,1.25,reverse,1.2575215524120573,0.17796358895418907,0.1780738098303476,0.00011022087615852882,1.25,1.2575215524120573,0.20478500103485642,0.19610468093854636,finite,0.17796358895418918,0.042455937888697656,0.04247460760284574,1.8669714148086825e-05,1.0577263889117783,1.060784240682983,0.057301228988703094,-3.1588488497753318,finite,0.042455937888697656,0.29111870880961754
166,linear,0.006024096385542169,0.5419367903386061,0.2666213785542899,0.2667261985784698,0.00010482002417988578,reverse,1.3157894736842106,reverse,1.3237527434752878,0.2666213785542899,0.2667261985784698,0.00010482002417988578,1.3157894736842106,1.3237527434752878,0.2445719150128671,0.31023611147883584,finite,0.2666213785542901,0.045934393574760556,0.04593441926740277,2.5692642215136008e-08,1.047205032865026,1.0471064651481123,0.0449872737071193,-3.0805405678246855,finite,0.045934393574760556,0.2752105917601363
167,constant,0.01,0.46635011763876855,0.17436520260425326,0.17439386010859106,2.8657504337809003e-05,reverse,1.25,reverse,1.2538154114282454,0.17436520260425326,0.17439386010859106,2.8657504337809003e-05,1.25,1.2538154114282454,0.20243443262443178,0.19163744739851826,finite,0.17436520260425345,0.04170179950328427,0.041718109461979874,1.6309958695601146e-05,1.0577263889117783,1.06060151440124,0.05713881564222775,-3.176819964785716,finite,0.04170179950328427,0.2919562575301775
167,linear,0.005988023952095809,0.5399440497596034,0.26362208820306576,0.26366090451548635,3.8816312420586474e-05,reverse,1.3157894736842106,reverse,1.320610972726206,0.26362208820306576,0.26366090451548635,3.8816312420586474e-05,1.3157894736842106,1.320610972726206,0.24277473029347335,0.3060645387951345,finite,0.2636220882030657,0.045162596837812,0.04516297771934877,3.808815367684071e-07,1.047205032865026,1.0468234461435715,0.04472907663280373,-3.0974776047763624,finite,0.045162596837812,0.27628314524411707
168,constant,0.01,0.46351590863544745,0.17075106465968093,0.17075110496134083,4.0301659898211994e-08,reverse,1.25,reverse,1.2501423624515813,0.17075106465968093,0.17075110496134083,4.0301659898211994e-08,1.25,1.2501423624515813,0.20009110159345497,0.18723493363863758,finite,0.170751064659681,0.04096105676363062,0.040975207113061025,1.4150349430405718e-05,1.0577263889117783,1.0604205207416944,0.05697788713050765,-3.194788099744859,finite,0.04096105676363062,0.2927648036741066
168,linear,0.005952380952380952,0.5379576429995742,0.2606041686979963,0.2606090723805724,4.903682576107293e-06,reverse,1.3157894736842106,reverse,1.3174946060437522,0.2606041686979963,0.2606090723805724,4.903682576107293e-06,1.3157894736842106,1.3174946060437522,0.24098360979036038,0.30192850247721376,finite,0.26060416869799635,0.04440334110148861,0.04440447231754262,1.131216054009454e-06,1.047205032865026,1.0465438943693581,0.04447390560470022,-3.114415086744088,finite,0.04440334110148861,0.27734857061900176
169,constant,0.01,0.46069089546419945,0.1671211061693616,0.16714569590042633,2.458973106472806e-05,reverse,1.25,reverse,1.2465018610898932,0.1671211061693616,0.16714569590042633,2.458973106472806e-05,1.25,1.2465018610898932,0.19775490818309846,0.1828965571554937,finite,0.16712110616936174,0.04023347172491278,0.040245652989083606,1.2181264170824102e-05,1.0577263889117783,1.0602409781999385,0.05681819457894815,-3.2127532812212287,finite,0.04023347172491278,0.2935451995637731
169,linear,0.005917159763313609,0.5359621574754919,0.25756756747767073,0.25757084122339896,3.273745728227251e-06,reverse,1.3157894736842106,reverse,1.3144031924298583,0.25756756747767073,0.25757084122339896,3.273745728227251e-06,1.3157894736842106,1.3144031924298583,0.23919843944432292,0.29782782191209856,finite,0.25756756747767073,0.04365643747782581,0.043658686816550045,2.2493387242319973e-06,1.047205032865026,1.0462675081966897,0.044221490043626424,-3.1313530058080943,finite,0.04365643747782581,0.27839131625209296
170,constant,0.01,0.45787487189877085,0.16347525788035833,0.16357777881833035,0.00010252093797202821,reverse,1.25,reverse,1.2428935016935785,0.16347525788035833,0.16357777881833035,0.00010252093797202821,1.25,1.2428935016935785,0.1954258360532174,0.17862174413151724,finite,0.16347525788035847,0.039518810668884664,0.039529204122167226,1.0393453282561693e-05,1.0577263889117783,1.0600632178896523,0.05666003392630179,-3.230715535390841,finite,0.039518810668884664,0.2942970930804405
170,linear,0.0058823529411764705,0.5339546144075114,0.25451223086927477,0.25454634842687807,3.4117557603297044e-05,reverse,1.3157894736842106,reverse,1.3113364728325019,0.25451223086927477,0.25454634842687807,3.4117557603297044e-05,1.3157894736842106,1.3113364728325019,0.2374192125991977,0.2937623176381087,finite,0.2545122308692747,0.04292169935152803,0.0429254085605437,3.7092090156704005e-06,1.047205032865026,1.0459947176760074,0.043972227487150815,-3.148291354234722,finite,0.04292169935152803,0.2794082659806333
171,constant,0.01,0.4550679369373589,0.16000068039251247,0.1600474940294726,4.681363696013019e-05,reverse,1.2345679012345678,reverse,1.239316750432414,0.16000068039251247,0.1600474940294726,4.681363696013019e-05,1.2345679012345678,1.239316750432414,0.19310378105428916,0.17440992925452964,finite,0.16000068039251258,0.03881684402880194,0.03882562205527239,8.778026470444844e-06,1.0577263889117783,1.0598868763600033,0.05650308320230783,-3.248674888046829,finite,0.03881684402880194,0.2950204429078863
171,linear,0.005847953216374269,0.5319355397686438,0.25143810410323963,0.2515357297113116,9.762560807197174e-05,reverse,1.3157894736842106,reverse,1.308294221224067,0.25143810410323963,0.2515357297113116,9.762560807197174e-05,1.3157894736842106,1.308294221224067,0.23564593974558756,0.2897318113470621,finite,0.25143810410323963,0.04219894237782016,0.042204428424920594,5.486047100433655e-06,1.047205032865026,1.04572475382718,0.043725419772110294,-3.1652301244667194,finite,0.04219894237782016,0.2803998100573322
172,constant,0.01,0.45227028859151513,0.15655194076449097,0.15655497631201587,3.035547524898874e-06,reverse,1.2345679012345678,reverse,1.2357712536682666,0.15655194076449097,0.15655497631201587,3.035547524898874e-06,1.2345679012345678,1.2357712536682666,0.19078875072421575,0.17026055554225916,finite,0.15655194076449114,0.038127346315679544,0.03813467275589535,7.326440215803254e-06,1.0577263889117783,1.0597122335903524,0.05634759295742461,-3.2666313646038723,finite,0.038127346315679544,0.29571531227949927
172,linear,0.005813953488372093,0.5299244727684077,0.2484622737219906,0.24853911913832222,7.684541633162789e-05,reverse,1.2987012987012987,reverse,1.3052758553157686,0.2484622737219906,0.24853911913832222,7.684541633162789e-05,1.2987012987012987,1.3052758553157686,0.23387842046761606,0.28573612588561603,finite,0.24846227372199062,0.041487984478847544,0.041495540758080006,7.556279232462382e-06,1.047205032865026,1.0454580256436299,0.04348144500171952,-3.1821693091313525,finite,0.041487984478847544,0.2813853536300855
173,constant,0.01,0.44948197132764506,0.15308904183330785,0.1531003549502547,1.1313116946853885e-05,reverse,1.2345679012345678,reverse,1.2322563414519387,0.15308904183330785,0.1531003549502547,1.1313116946853885e-05,1.2345679012345678,1.2322563414519387,0.18848054064649933,0.16617307417175115,finite,0.15308904183330804,0.037450096045859034,0.03745612653125118,6.0304853921472334e-06,1.0577263889117783,1.0595389691731365,0.0561932792520135,-3.284584990108917,finite,0.037450096045859034,0.29638161637739036
173,linear,0.005780346820809248,0.5279368340341981,0.24553364283970247,0.24555664911508313,2.3006275380654806e-05,reverse,1.2987012987012987,reverse,1.302281294372692,0.24553364283970247,0.24555664911508313,2.3006275380654806e-05,1.2987012987012987,1.302281294372692,0.2321167444229479,0.28177508525646605,finite,0.24553364283970253,0.040788645838713215,0.040798543325210386,9.897486497170704e-06,1.047205032865026,1.0451943830522963,0.04324017023542975,-3.1991089010228526,finite,0.040788645838713215,0.282380184919115
174,constant,0.01,0.44670314277324796,0.14961192546588042,0.1496837537769005,7.182831102006682e-05,reverse,1.2345679012345678,reverse,1.2287718271928327,0.14961192546588042,0.1496837537769005,7.182831102006682e-05,1.2345679012345678,1.2287718271928327,0.1861792581259526,0.16214694431272636,finite,0.1496119254658806,0.03678487566986261,0.03678975794534756,4.8822754849520145e-06,1.0577263889117783,1.0593672636029632,0.0560403040972325,-3.302535789247045,finite,0.03678487566986261,0.2970193889963475
174,linear,0.005747126436781609,0.5259611374642061,0.2425877788405676,0.24258845039819232,6.715576247318111e-07,reverse,1.2987012987012987,reverse,1.2993099888735415,0.2425877788405676,0.24258845039819232,6.715576247318111e-07,1.2987012987012987,1.2993099888735415,0.230360723335186,0.27784851461855065,finite,0.24258777884056765,0.040100748897238574,0.04011323725232851,1.2488355089934622e-05,1.047205032865026,1.0449338875427798,0.043001655969301944,-3.216048893099521,finite,0.040100748897238574,0.2833726870660138
175,constant,0.01,0.44393393384500884,0.1462316579507138,0.1463052912160311,7.363326531731329e-05,reverse,1.2195121951219512,reverse,1.2253170231729091,0.1462316579507138,0.1463052912160311,7.363326531731329e-05,1.2195121951219512,1.2253170231729091,0.18388467548541834,0.15818163296567558,finite,0.14623165795071388,0.03613147150251086,0.03613534573763947,3.874235128611958e-06,1.0577263889117783,1.0591970267729862,0.05588858850306586,-3.3204837863494348,finite,0.03613147150251086,0.2976286426289777
175,linear,0.005714285714285714,0.5239816870544126,0.23962463604478113,0.23963465209760806,1.0016052826938848e-05,reverse,1.2987012987012987,reverse,1.296361822496806,0.23962463604478113,0.23963465209760806,1.0016052826938848e-05,1.2987012987012987,1.296361822496806,0.2286104213760401,0.27395624028684684,finite,0.23962463604478113,0.03942411834252724,0.03943942697107615,1.5308628548912906e-05,1.047205032865026,1.0446763668335757,0.042765748562868446,-3.2329892784841805,finite,0.03942411834252724,0.2843470349568046
176,constant,0.01,0.44118451528038677,0.14295258907446162,0.14296508032632405,1.249125186242317e-05,reverse,1.2195121951219512,reverse,1.2218917112324392,0.14295258907446162,0.14296508032632405,1.249125186242317e-05,1.2195121951219512,1.2218917112324392,0.18159687081323442,0.15427661480411267,finite,0.1429525890744617,0.03548967365428179,0.035492672743359786,2.999089077998507e-06,1.0577263889117783,1.0590283046058897,0.05573817465422388,-3.3384290054000068,finite,0.03548967365428179,0.2982194349540627
176,linear,0.005681818181818182,0.5219923174424915,0.23664416783230757,0.23669538168065243,5.121384834486098e-05,reverse,1.2987012987012987,reverse,1.293436333580887,0.23664416783230757,0.23669538168065243,5.121384834486098e-05,1.2987012987012987,1.293436333580887,0.2268656956376868,0.2700980897317853,finite,0.23664416783230763,0.03875858110240965,0.03877692016477947,1.8339062369816805e-05,1.047205032865026,1.044421732865143,0.04253237123214748,-3.249930050455006,finite,0.03875858110240965,0.2852969357618391
